463	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#112.649#112.853
464	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#112.853#113.057
465	смысле	смысл	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#113.057#113.275
466	наши	наш	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#113.517#113.745
467	творческие	творческий	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#113.745#113.973
468	задачи	задача	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#113.973#114.201
469	реализовывались	реализовываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#114.201#114.429
470	на	на	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#114.429#114.657
471	этой	этот	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#114.657#114.885
472	площадке	площадка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#114.885#115.113
473	так	так	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#115.113#115.341
474	же	же	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#115.341#115.569
475	как	как	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#115.569#115.797
476	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@nk1985m-words#@nk1985m#115.797#116.025
477	реализовываются	реализовываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#116.025#116.253
478	на	на	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#116.253#116.481
479	этой	этот	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#116.481#116.709
480	площадке	площадка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#116.709#116.937
481	или	или	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#116.937#117.165
482	на	на	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#117.165#117.393
483	какой-нибудь	какой-нибудь	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#117.393#117.621
484	другой	другой	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#117.621#117.862
485	какая	какой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#117.862#118.18
486	разница	разница	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#118.18#118.498
487	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#118.498#118.816
488	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#118.816#119.134
489	общем-то	общем-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#119.134#119.452
490	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#119.452#119.77
491	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#119.77#120.088
492	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#120.088#120.406
493	замечаем	замечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#120.406#120.724
494	если	если	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#120.724#120.985
495	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#120.985#121.246
496	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#121.246#121.507
497	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#121.507#121.768
498	цензурировали	цензурировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#121.768#122.029
499	если	если	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#122.029#122.29
500	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#122.29#122.551
501	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#122.551#122.812
502	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#122.812#123.073
503	рамировали	рамировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#123.073#123.334
504	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#123.334#123.595
505	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#123.595#123.856
506	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#123.856#124.117
507	напрягло	напрячь	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#124.117#124.379
508	да	да	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#124.379#124.708
509	даже	даже	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#124.708#125.037
510	если	если	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#125.037#125.366
511	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#125.366#125.695
512	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#125.695#126.024
513	рамировали	рамировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#126.024#126.353
514	цензурировали	цензурировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#126.353#126.682
515	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#126.682#127.011
516	же	же	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#127.011#127.34
517	круто	круто	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nk1985m-words#@nk1985m#127.34#127.669
518	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#127.669#127.998
519	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#127.998#128.327
520	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#128.327#128.656
521	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#128.656#128.985
522	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#128.985#129.314
523	эммм	эм	INTJ	_	_	_	_	_	@nk1985m-words#@nk1985m#129.314#129.655
524	различные	различный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#130.034#130.423
525	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#130.423#130.812
526	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#130.812#131.201
527	убогие	убогий	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#131.201#131.59
528	условия	условие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#131.59#131.979
529	телевизионных	телевизионный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#131.979#132.368
530	шоу	шоу	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#132.368#132.758
531	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@nk1985m-words#@nk1985m#132.758#133.15
532	стали	стать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#133.15#133.542
533	основой	основа	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#133.542#133.934
534	для	для	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#133.934#134.326
535	крутых	крутой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#134.326#134.718
536	каких-то	какой-то	DET	_	Case=Gen|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#134.718#135.11
537	музыкальных	музыкальный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#135.11#135.502
538	решений	решение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#135.502#135.896
539	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#135.896#136.237
540	эээ	эээ	INTJ	_		_	_	_	@nk1985m-words#@nk1985m#136.237#136.578
541	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#136.578#136.919
542	как	как	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#136.919#137.26
543	один	один	NUM	_	_	_	_	_	@nk1985m-words#@nk1985m#137.26#137.601
544	музыкант	музыкант	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#137.601#137.942
545	из	из	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#137.942#138.283
546	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#138.283#138.624
547	из	из	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#138.624#138.965
548	группы	группа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#138.965#139.306
549	Смитс	Смитс	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#139.306#139.647
550	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#139.647#139.988
551	принципиально	принципиально	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#139.988#140.329
552	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#140.329#140.67
553	пел	петь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#140.67#141.011
554	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#141.011#141.352
555	микрофон	микрофон	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#141.352#141.693
556	размахивая	размахивать	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#141.693#142.034
557	веером	веер	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#142.034#142.375
558	из	из	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#142.375#142.716
559	роз	роза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#142.716#143.068
560	другие	другой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#143.068#143.311
561	музыканты	музыкант	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#143.311#143.554
562	поменялись	поменяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#143.554#143.797
563	местами	место	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#143.797#144.04
564	вокалист	вокалист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#144.04#144.283
565	стал	стать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#144.283#144.526
566	барабанщиком	барабанщик	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#144.526#144.769
567	барабанщик	барабанщик	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#144.769#145.012
568	вокалистом	вокалист	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#145.012#145.255
569	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#145.255#145.498
570	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#145.498#145.741
571	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#145.741#145.984
572	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#145.984#146.227
573	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#146.227#146.47
574	повод	повод	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#146.47#146.713
575	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#146.713#146.956
576	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#146.956#147.199
577	взять	брать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#147.199#147.442
578	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#147.442#147.685
579	показать	показать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#147.685#147.928
580	фак	фак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#147.928#148.171
581	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#148.171#148.414
582	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#148.414#148.657
583	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#148.657#148.9
584	или	или	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#148.9#149.143
585	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#149.143#149.386
586	позу	поза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#149.386#149.629
587	принять	принять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#149.629#149.872
588	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#149.872#150.115
589	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#150.115#150.358
590	далее	далее	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#150.358#150.62
591	и	и	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#150.62#150.897
592	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#150.897#151.174
593	что	что	PRON	_	Case=Nom	_	_	_	@nk1985m-words#@nk1985m#151.174#151.451
594	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#151.451#151.728
595	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#151.728#152.005
596	к	к	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#152.005#152.282
597	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#152.282#152.559
598	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#152.559#152.836
599	доброжелательно	доброжелательно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#152.836#153.113
600	отнеслись	отнестись	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#153.113#153.39
601	даже	даже	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#153.39#153.667
602	название	название	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#153.667#153.944
603	правильно	правильно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#153.944#154.221
604	назвали	назвать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#154.221#154.498
605	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#154.498#154.775
606	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#154.775#155.052
607	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#155.052#155.329
608	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#155.329#155.606
609	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nk1985m-words#@nk1985m#155.606#155.883
610	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#155.883#156.16
611	слишком	слишком	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#156.16#156.437
612	расслабленные	расслабить	VERB	_	Aspect=Perf|Case=Nom|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@nk1985m-words#@nk1985m#156.437#156.714
613	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#156.714#156.991
614	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#156.991#157.268
615	мягкотелые	мягкотелый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#157.268#157.545
616	вышли	выйти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#157.545#157.822
617	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#157.822#158.099
618	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#158.099#158.376
619	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#158.376#158.655
620	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#162.62#162.999
621	вечером	вечер	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#162.999#163.378
622	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#163.378#163.757
623	Шортпарис	Шортпарис	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#163.757#164.137
624	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#167.62#168.051
625	да	да	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#168.051#168.482
626	сделано	сделать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@nk1985m-words#@nk1985m#170.034#170.664
627	?	?	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#170.664#171.294
628	#смеётся#	#смеётся#	X	_	_	_	_	_	@nk1985m-words#@nk1985m#171.294#171.925
629	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#172.172#172.37
630	как	как	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#172.37#172.568
631	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#172.568#172.766
632	?	?	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#172.766#172.966
633	ну	ну	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#180.931#181.231
634	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#181.231#181.531
635	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#181.531#181.831
636	стрижка	стрижка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#181.831#182.131
637	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#182.131#182.431
638	всех	весь	PRON	_	Animacy=Anim|Case=Gen|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#182.431#182.731
639	кто	кто	PRON	_	Case=Nom	_	_	_	@nk1985m-words#@nk1985m#182.731#183.031
640	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#183.031#183.331
641	жил	жить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#183.331#183.631
642	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#183.631#183.931
643	Сибири	Сибирь	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#183.931#184.231
644	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#184.231#184.531
645	девяностые	девяностый	ADJ	_	Case=Acc|Degree=Pos|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#184.531#184.831
646	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#184.831#185.131
647	ходил	ходить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#185.131#185.431
648	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#185.431#185.731
649	Новокузнецке	Новокузнецк	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#185.731#186.035
650	да	да	PRED	_	_	_	_	_	@nk1985m-words#@nk1985m#188.482#188.796
651	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#188.796#189.11
652	пошёл	пойти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#189.11#189.424
653	к	к	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#189.424#189.738
654	хирургу	хирург	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#189.738#190.052
655	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#190.052#190.366
656	попросил	просить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#190.366#190.68
657	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@nk1985m-words#@nk1985m#190.68#190.994
658	увеличить	увеличить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#190.994#191.308
659	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#191.308#191.622
660	нос	нос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#191.622#191.936
661	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#191.936#192.25
662	глаза	глаз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#192.25#192.564
663	скулы	скула	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#192.564#192.878
664	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#192.878#193.192
665	далее	далее	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#193.192#193.516
666	нууу	ну	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#196.31#197.011
667	завораживает	завораживать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#197.011#197.712
668	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#197.712#198.413
669	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#200.103#200.578
670	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#200.578#201.053
671	подхватывает	подхватывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#201.053#201.528
672	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#201.528#202.003
673	подхватывает	подхватывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#202.003#202.482
674	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#223.552#223.827
675	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#223.827#224.102
676	часто	часто	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#224.102#224.377
677	к	к	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#224.377#224.652
